what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1479822513399
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1479822513399
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1479822513399
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1479822513400
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1479822513400
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1479822513400
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1479822513400
started,bundle,com.altera.sbtgui.integration,12.0.0.178,"com.altera.sbtgui.integration",1479822513401
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1479822513401
started,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1479822513401
started,bundle,com.altera.systemconsole,12.0.0.178,"com.altera.systemconsole",1479822513401
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1479822513402
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1479822513402
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1479822513402
os,sysinfo,,,"win32",1479822513403
arch,sysinfo,,,"x86",1479822513403
ws,sysinfo,,,"win32",1479822513403
locale,sysinfo,,,"en_US",1479822513403
processors,sysinfo,,,"4",1479822513403
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1479822513403
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1479822513403
java.specification.name,sysinfo,,,"Java Platform API Specification",1479822513403
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1479822513403
java.specification.version,sysinfo,,,"1.6",1479822513403
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1479822513403
java.version,sysinfo,,,"1.6.0_23",1479822513403
java.vm.info,sysinfo,,,"mixed mode",1479822513403
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1479822513403
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1479822513403
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1479822513403
java.vm.specification.version,sysinfo,,,"1.0",1479822513403
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1479822513403
java.vm.version,sysinfo,,,"19.0-b09",1479822513403
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1479822515440
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479822515663
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479822517688
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1479822602435
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479822624055
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479822704919
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479822810769
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1479822810800
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479822810809
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1479822810813
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1479822854605
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1479822855169
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1479822856854
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1479822858141
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1479822859316
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479822863255
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479822868107
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479822884725
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479822887104
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1479822887116
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1479822888174
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1479822894761
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479822895731
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479822907714
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1479822907725
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1479822908406
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1479823056640
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1479823060101
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479823073741
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479823086404
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1479823086426
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1479823087381
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1479823093960
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1479823095341
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1479823096805
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1479823255822
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479823351598
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479823356773
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479823394916
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479823445787
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479823445864
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479823447137
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479823447152
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479823450832
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1479823451145
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1479823451222
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1479823452150
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1479823452195
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1479823452196
stopped,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1479823452196
