what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1481042459753
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1481042464429
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481042498525
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481042584734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481042585966
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481042587809
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481042592255
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1481042592255
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1481042594328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481042606122
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481042641067
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1481042641077
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1481042646888
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481042906811
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481042963913
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481042969741
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481043072518
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481043083418
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481043086191
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481043115856
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481043123122
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481043127026
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481043130262
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1481043146992
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1481043148318
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481043173694
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481043190236
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1481043190424
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481043198416
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1481043325350
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481043325362
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1481043325378
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481043326978
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481043365140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1481043366159
