what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1473707410202
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1473707410203
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1473707410203
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1473707410204
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1473707410204
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1473707410204
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1473707410204
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1473707410205
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1473707410205
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1473707410205
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1473707410206
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1473707410206
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1473707410206
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1473707410206
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1473707410207
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1473707410207
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1473707410207
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1473707410207
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1473707410208
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1473707410208
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1473707410209
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1473707410209
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1473707410209
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1473707410210
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1473707410210
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1473707410210
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1473707410211
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1473707410211
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1473707410211
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1473707410211
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1473707410212
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1473707410212
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1473707410212
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1473707410212
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1473707410213
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1473707410213
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1473707410213
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1473707410214
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1473707410214
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1473707410215
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1473707410215
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1473707410215
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1473707410215
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1473707410216
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1473707410216
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1473707410217
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1473707410217
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1473707410217
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1473707410217
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1473707410218
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1473707410218
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1473707410219
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1473707410219
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1473707410220
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1473707410220
started,bundle,com.altera.sbtgui.integration,12.0.0.178,"com.altera.sbtgui.integration",1473707410220
started,bundle,com.altera.sbtgui.project,12.0.0.178,"com.altera.sbtgui.project",1473707410220
started,bundle,com.altera.systemconsole,12.0.0.178,"com.altera.systemconsole",1473707410221
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1473707410221
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1473707410221
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1473707410221
os,sysinfo,,,"win32",1473707410223
arch,sysinfo,,,"x86",1473707410223
ws,sysinfo,,,"win32",1473707410223
locale,sysinfo,,,"en_US",1473707410223
processors,sysinfo,,,"4",1473707410223
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1473707410223
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1473707410223
java.specification.name,sysinfo,,,"Java Platform API Specification",1473707410223
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1473707410223
java.specification.version,sysinfo,,,"1.6",1473707410223
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1473707410223
java.version,sysinfo,,,"1.6.0_23",1473707410223
java.vm.info,sysinfo,,,"mixed mode",1473707410223
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1473707410223
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1473707410223
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1473707410223
java.vm.specification.version,sysinfo,,,"1.0",1473707410223
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1473707410223
java.vm.version,sysinfo,,,"19.0-b09",1473707410223
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1473707410284
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1473771353786
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473771356273
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1473771761115
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473771761134
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1473771761144
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1473771762651
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473771764105
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473771778853
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1473771778862
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473771797778
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473771925013
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473771951403
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1473771987468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1473771988704
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1473771993243
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1473771993261
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1473772264433
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1473772283603
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1473772292556
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772326285
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772370932
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1473772373944
started,bundle,com.altera.sbtgui.ui,12.0.0.178,"com.altera.sbtgui.ui",1473772379966
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1473772380031
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1473772380096
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772380457
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772450042
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772473799
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772475648
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772476533
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772480482
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1473772480485
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772481885
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772484683
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772485631
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772488881
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1473772490278
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1473772490405
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772500082
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772514279
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473772518746
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473772518771
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1473772520520
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473772520771
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473772520797
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1473772549501
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772659984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772701365
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473772701384
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1473772705537
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473772706197
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772717669
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772849369
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473772851472
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773506165
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1473773506191
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773506374
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773519046
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1473773521239
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773524685
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773526464
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773527875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773533970
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773540425
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773546545
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473773546580
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773548693
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773624161
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773638116
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773644639
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1473773646322
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473773652712
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1473773653424
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473773653634
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473773655154
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473773656717
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473773662293
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473773663269
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473773695945
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473773696478
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473773697277
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773698793
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773701186
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773701549
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773706757
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1473773706763
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473773707772
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773714410
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773717069
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773717633
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473773728503
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473773730630
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1473774295479
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1473774297236
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1473774298427
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1473774593655
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1473774611060
started,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1473774617169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473774617294
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473774617338
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473774619405
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473774664217
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenDebugConfigurations",1473774664224
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1473774675976
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473774676260
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473774714774
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473774723442
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473774829239
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenDebugConfigurations",1473774829246
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473774831750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1473774838744
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1473774838783
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1473774840763
