what,kind,bundleId,bundleVersion,description,time
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1477574491992
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1477574491992
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1477574491992
java.vm.specification.version,sysinfo,,,"1.0",1477574491992
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1477574491992
java.vm.version,sysinfo,,,"19.0-b09",1477574491992
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1477574492065
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1477574496545
started,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1477574498738
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477574498847
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477574532807
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenDebugConfigurations",1477574532817
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1477574535330
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477574535627
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1477574585862
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477574591463
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1477574670420
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1477574696813
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1477574698209
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1477574785356
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1477574789203
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1477574792051
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1477574792722
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1477574795945
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1477574796227
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1477574796616
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1477574799076
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1477574804498
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1477574817926
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1477574828875
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1477574854587
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477574854860
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477574873396
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1477575102445
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477575102732
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477575103984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477575109228
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477575109442
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1477575110475
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1477575110947
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477575111210
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477575128948
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1477575421696
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1477575457534
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477575457831
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477575467715
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477575569440
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477575590433
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1477575594632
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1477575594632
opened,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1477575596827
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1477575597184
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1477575597188
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477575607957
started,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1477575608014
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1477575608079
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1477575608102
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1477575608546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477575610228
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1477575610380
opened,view,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.debug.ui.disassembly.view",1477575610451
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1477575610470
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1477575610471
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1477575611962
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1477575612701
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1477575614995
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1477575615001
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1477575660893
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.RegisterView",1477575663466
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1477575668935
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1477575669020
error,log,,,"Internal Error",1477575669075
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1477575673099
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1477575677269
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1477575681560
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1477575687849
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1477575689317
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepInto",1477575690366
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1477575696345
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1477575696437
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1477575697201
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477575748867
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477575748885
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477575748931
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1477575752803
